applicant_id,credit_score,debt_to_income_ratio,credit_utilization_ratio,late_payments_24m,annual_income,years_employed,requested_credit_limit,total_credit_exposure,disposable_income,product_type,dti_flag,utilization_flag,late_payment_flag,credit_score_flag,risk_indicator_count,risk_segment,requested_exposure,broad_policy,balanced_policy,strict_policy
100185,736,0.128,0.2262,0,31600.0,1.2,82145.41,8590.2,616.6,Personal Loan,0,0,0,0,0,Low Indicator,82145.41,True,True,True
100186,674,0.34,0.2841,0,52200.0,4.1,79945.26,40519.45,348.84,Personal Loan,0,0,0,0,0,Low Indicator,79945.26,True,True,True
100187,613,0.195,0.2246,0,42400.0,2.7,18941.2,16196.01,1253.62,Credit Card,0,0,0,0,0,Low Indicator,18941.2,True,True,True
100188,505,0.186,0.2336,0,44900.0,5.8,30567.94,18667.15,1153.42,Credit Card,0,0,0,1,1,Moderate Indicator,30567.94,True,True,False
100189,642,0.12,0.1677,0,71100.0,15.7,112635.7,22391.12,2414.32,Credit Card,0,0,0,0,0,Low Indicator,112635.7,True,True,True
100190,650,0.261,0.373,0,62200.0,3.3,83057.83,27593.99,947.89,Personal Loan,0,0,0,0,0,Low Indicator,83057.83,True,True,True
100191,618,0.25,0.2909,0,50000.0,0.0,54765.31,14939.94,1068.87,Credit Card,0,0,0,0,0,Low Indicator,54765.31,True,True,True
100192,668,0.116,0.3353,0,119000.0,12.0,110600.74,39224.54,2878.33,Credit Card,0,0,0,0,0,Low Indicator,110600.74,True,True,True
100193,642,0.171,0.1436,0,59500.0,6.0,110091.27,19373.68,1040.52,Credit Card,0,0,0,0,0,Low Indicator,110091.27,True,True,True
100194,692,0.274,0.2228,0,50800.0,4.4,111289.93,27730.12,824.94,Credit Card,0,0,0,0,0,Low Indicator,111289.93,True,True,True
100195,636,0.293,0.2285,0,64100.0,0.2,37812.49,35148.21,2098.76,Credit Card,0,0,0,0,0,Low Indicator,37812.49,True,True,True
100196,663,0.127,0.2994,0,36500.0,16.1,18809.6,6996.95,1266.1,Personal Loan,0,0,0,0,0,Low Indicator,18809.6,True,True,True
100197,718,0.205,0.0414,0,37400.0,1.4,16351.98,11785.8,1213.98,Credit Card,0,0,0,0,0,Low Indicator,16351.98,True,True,True
100198,680,0.281,0.2789,0,41400.0,14.6,56834.13,23895.29,1347.07,Credit Card,0,0,0,0,0,Low Indicator,56834.13,True,True,True
100199,675,0.291,0.2501,0,48900.0,3.4,29764.6,30696.79,715.94,Credit Line,0,0,0,0,0,Low Indicator,29764.6,True,True,True
100200,708,0.132,0.2732,0,40600.0,3.7,57888.52,15154.95,1281.77,Credit Card,0,0,0,0,0,Low Indicator,57888.52,True,True,True
100201,750,0.18,0.1593,0,30500.0,29.2,106076.03,8519.44,1317.16,Credit Card,0,0,0,0,0,Low Indicator,106076.03,True,True,True
100202,663,0.35,0.1161,0,38800.0,0.0,30430.35,31004.35,389.89,Credit Card,0,0,0,0,0,Low Indicator,30430.35,True,True,True
100203,642,0.062,0.3201,0,42700.0,21.7,14289.67,11987.11,2029.6,Credit Card,0,0,0,0,0,Low Indicator,14289.67,True,True,True
100204,748,0.182,0.2837,1,18800.0,6.1,13040.39,14823.26,298.75,Credit Card,0,0,0,0,0,Low Indicator,13040.39,True,True,True
100205,599,0.221,0.2928,0,50800.0,8.8,54614.83,11808.11,1013.54,Personal Loan,0,0,0,0,0,Low Indicator,54614.83,True,True,True
100206,714,0.1,0.1554,0,79900.0,0.4,69757.01,18103.58,3979.11,Credit Card,0,0,0,0,0,Low Indicator,69757.01,True,True,True
100207,700,0.151,0.2864,0,64900.0,0.1,89488.72,18535.58,1356.92,Credit Card,0,0,0,0,0,Low Indicator,89488.72,True,True,True
100208,667,0.365,0.3215,0,50500.0,7.6,110787.33,43547.18,978.81,Credit Card,0,0,0,0,0,Low Indicator,110787.33,True,True,True
100209,641,0.151,0.2931,0,45200.0,4.2,32965.3,14944.88,1990.77,Personal Loan,0,0,0,0,0,Low Indicator,32965.3,True,True,True
100210,575,0.1,0.1538,0,49600.0,9.6,104751.94,9096.1,1872.1,Credit Card,0,0,0,1,1,Moderate Indicator,104751.94,True,True,False
100211,751,0.057,0.2755,0,30100.0,1.2,56378.8,6655.69,1482.22,Personal Loan,0,0,0,0,0,Low Indicator,56378.8,True,True,True
100212,675,0.126,0.2302,0,48400.0,10.2,14759.5,11807.7,1199.47,Credit Card,0,0,0,0,0,Low Indicator,14759.5,True,True,True
100213,673,0.365,0.2746,2,22500.0,6.6,104236.68,22922.66,19.78,Credit Card,0,0,0,0,0,Low Indicator,104236.68,True,True,True
100214,719,0.278,0.3427,0,25900.0,1.8,79977.16,17607.12,313.52,Credit Card,0,0,0,0,0,Low Indicator,79977.16,True,True,True
100215,621,0.202,0.2571,0,61200.0,4.3,33974.64,25564.5,2001.92,Credit Card,0,0,0,0,0,Low Indicator,33974.64,True,True,True
100216,653,0.168,0.1769,0,51900.0,21.0,56249.22,20883.25,1830.78,Credit Card,0,0,0,0,0,Low Indicator,56249.22,True,True,True
100217,724,0.281,0.2241,0,30600.0,3.7,54931.67,13081.3,700.62,Personal Loan,0,0,0,0,0,Low Indicator,54931.67,True,True,True
100218,599,0.418,0.1952,0,28000.0,3.6,56385.29,21309.05,761.74,Credit Card,0,0,0,0,0,Low Indicator,56385.29,True,True,True
100219,755,0.282,0.2468,0,49400.0,5.1,105911.61,28306.7,502.45,Credit Card,0,0,0,0,0,Low Indicator,105911.61,True,True,True
100220,623,0.349,0.2994,0,66000.0,7.5,56832.58,40448.15,1272.16,Credit Card,0,0,0,0,0,Low Indicator,56832.58,True,True,True
100221,558,0.313,0.2534,0,82400.0,7.2,70182.62,40615.69,1991.83,Credit Card,0,0,0,1,1,Moderate Indicator,70182.62,True,True,False
100222,661,0.203,0.2297,0,37000.0,4.6,54155.65,12602.79,803.24,Credit Card,0,0,0,0,0,Low Indicator,54155.65,True,True,True
100223,677,0.148,0.151,0,28500.0,15.0,53587.53,8028.56,776.83,Credit Card,0,0,0,0,0,Low Indicator,53587.53,True,True,True
100224,619,0.229,0.1454,0,42100.0,1.1,34548.92,19348.62,513.22,Credit Card,0,0,0,0,0,Low Indicator,34548.92,True,True,True
100225,682,0.308,0.2454,0,38000.0,1.3,31442.99,23602.98,172.18,Credit Card,0,0,0,0,0,Low Indicator,31442.99,True,True,True
100226,700,0.375,0.2835,0,55000.0,7.7,20062.13,47720.74,976.79,Credit Card,0,0,0,0,0,Low Indicator,20062.13,True,True,True
100227,637,0.106,0.1492,0,62800.0,8.1,87186.64,13278.65,1421.02,Credit Card,0,0,0,0,0,Low Indicator,87186.64,True,True,True
100228,696,0.231,0.2574,0,41800.0,3.0,80566.78,26451.25,403.67,Credit Card,0,0,0,0,0,Low Indicator,80566.78,True,True,True
100229,571,0.322,0.316,0,78100.0,2.1,108630.89,55176.83,590.03,Credit Card,0,0,0,1,1,Moderate Indicator,108630.89,True,True,False
100230,647,0.299,0.3179,0,64200.0,0.0,59915.98,43617.79,316.6,Credit Line,0,0,0,0,0,Low Indicator,59915.98,True,True,True
100231,587,0.29,0.2783,1,14800.0,0.0,28661.27,9677.72,248.09,Credit Card,0,0,0,0,0,Low Indicator,28661.27,True,True,True
100232,693,0.055,0.0339,0,35600.0,1.7,79179.55,3547.2,1780.71,Personal Loan,0,0,0,0,0,Low Indicator,79179.55,True,True,True
100233,712,0.276,0.2677,0,47700.0,10.8,36791.97,33647.01,530.16,Credit Card,0,0,0,0,0,Low Indicator,36791.97,True,True,True
100234,570,0.211,0.1905,0,37800.0,4.0,30687.68,9715.2,1118.6,Credit Card,0,0,0,1,1,Moderate Indicator,30687.68,True,True,False
100235,606,0.15,0.1971,0,35500.0,0.0,30034.07,15670.33,644.98,Credit Card,0,0,0,0,0,Low Indicator,30034.07,True,True,True
100236,731,0.147,0.1557,0,34200.0,8.2,13465.24,10682.91,1049.93,Credit Card,0,0,0,0,0,Low Indicator,13465.24,True,True,True
100237,699,0.162,0.3296,0,39800.0,2.1,28722.39,21985.68,1203.84,Personal Loan,0,0,0,0,0,Low Indicator,28722.39,True,True,True
100238,776,0.081,0.1412,0,101800.0,13.2,109594.16,13219.86,2808.44,Personal Loan,0,0,0,0,0,Low Indicator,109594.16,True,True,True
100239,672,0.258,0.3774,0,97200.0,3.0,30895.57,55353.03,2567.97,Credit Card,0,0,0,0,0,Low Indicator,30895.57,True,True,True
100240,615,0.337,0.3136,0,92600.0,0.7,121656.4,57091.25,2459.73,Credit Card,0,0,0,0,0,Low Indicator,121656.4,True,True,True
100241,653,0.205,0.2958,0,37400.0,11.7,32677.35,20305.14,749.09,Credit Card,0,0,0,0,0,Low Indicator,32677.35,True,True,True
100242,671,0.356,0.2465,0,73900.0,15.4,65103.44,50730.36,1597.61,Credit Card,0,0,0,0,0,Low Indicator,65103.44,True,True,True
100243,560,0.057,0.1007,0,86500.0,4.4,112801.8,12457.03,2531.6,Personal Loan,0,0,0,1,1,Moderate Indicator,112801.8,True,True,False
100244,655,0.201,0.2665,0,18500.0,0.0,12343.79,9251.91,260.96,Credit Card,0,0,0,0,0,Low Indicator,12343.79,True,True,True
100245,685,0.286,0.2635,0,21900.0,7.0,103362.65,22292.91,480.71,Credit Card,0,0,0,0,0,Low Indicator,103362.65,True,True,True
100246,720,0.158,0.1572,0,71600.0,1.7,110445.59,25621.18,1738.27,Credit Line,0,0,0,0,0,Low Indicator,110445.59,True,True,True
100247,620,0.002,0.2076,0,22900.0,3.4,77124.09,1220.99,1320.36,Credit Line,0,0,0,0,0,Low Indicator,77124.09,True,True,True
100248,682,0.154,0.2434,0,39500.0,3.0,54742.46,12036.66,915.23,Credit Card,0,0,0,0,0,Low Indicator,54742.46,True,True,True
100249,687,0.222,0.079,0,25200.0,5.9,52407.7,9267.22,720.97,Credit Card,0,0,0,0,0,Low Indicator,52407.7,True,True,True
100250,631,0.052,0.2153,0,30200.0,0.0,80230.61,4394.87,1395.11,Personal Loan,0,0,0,0,0,Low Indicator,80230.61,True,True,True
100251,651,0.258,0.3047,0,130000.0,4.2,127343.11,98185.91,1157.24,Credit Card,0,0,0,0,0,Low Indicator,127343.11,True,True,True
100252,668,0.232,0.0979,0,26400.0,0.6,14429.85,7064.55,717.49,Credit Card,0,0,0,0,0,Low Indicator,14429.85,True,True,True
100253,560,0.462,0.445,0,106500.0,2.0,44081.41,95380.74,-454.22,Credit Card,0,0,0,1,1,Moderate Indicator,44081.41,True,True,False
100254,782,0.109,0.295,0,37700.0,0.0,33535.84,6773.49,1394.45,Credit Line,0,0,0,0,0,Low Indicator,33535.84,True,True,True
100255,641,0.266,0.0924,0,26200.0,4.8,30446.27,8018.24,210.18,Credit Line,0,0,0,0,0,Low Indicator,30446.27,True,True,True
100256,549,0.198,0.1808,0,52000.0,3.3,60775.47,10836.84,1090.11,Personal Loan,0,0,0,1,1,Moderate Indicator,60775.47,True,True,False
100257,588,0.351,0.1839,0,34000.0,0.0,106302.35,27909.92,174.5,Credit Card,0,0,0,0,0,Low Indicator,106302.35,True,True,True
100258,666,0.274,0.1373,0,68500.0,2.2,60512.7,27474.45,2122.12,Credit Card,0,0,0,0,0,Low Indicator,60512.7,True,True,True
100259,670,0.235,0.2457,0,84400.0,1.9,17762.43,32857.29,1355.76,Credit Card,0,0,0,0,0,Low Indicator,17762.43,True,True,True
100260,546,0.281,0.2463,0,37900.0,2.6,34163.16,29367.0,765.25,Personal Loan,0,0,0,1,1,Moderate Indicator,34163.16,True,True,False
100261,642,0.359,0.185,0,58600.0,3.9,85246.17,45219.33,452.54,Credit Card,0,0,0,0,0,Low Indicator,85246.17,True,True,True
100262,734,0.23,0.1555,0,48300.0,5.7,104880.01,19301.26,678.69,Credit Card,0,0,0,0,0,Low Indicator,104880.01,True,True,True
100263,639,0.181,0.2053,0,78700.0,2.7,18006.72,17534.72,1824.47,Personal Loan,0,0,0,0,0,Low Indicator,18006.72,True,True,True
100264,672,0.08,0.2069,0,53200.0,6.6,60693.8,11119.71,1970.55,Credit Card,0,0,0,0,0,Low Indicator,60693.8,True,True,True
100265,611,0.091,0.1113,0,55500.0,7.6,55292.52,12402.15,1416.32,Personal Loan,0,0,0,0,0,Low Indicator,55292.52,True,True,True
100266,789,0.191,0.2129,0,31100.0,0.0,52864.32,21116.44,647.06,Credit Card,0,0,0,0,0,Low Indicator,52864.32,True,True,True
100267,610,0.325,0.2917,0,63800.0,11.2,87042.0,37368.19,609.45,Personal Loan,0,0,0,0,0,Low Indicator,87042.0,True,True,True
100268,682,0.24,0.2954,0,54400.0,1.0,20427.23,42509.9,628.08,Credit Card,0,0,0,0,0,Low Indicator,20427.23,True,True,True
100269,653,0.157,0.2207,0,52500.0,0.0,59007.53,13131.22,2216.88,Credit Card,0,0,0,0,0,Low Indicator,59007.53,True,True,True
100270,616,0.129,0.2015,0,25600.0,2.1,54636.58,8263.6,827.83,Credit Card,0,0,0,0,0,Low Indicator,54636.58,True,True,True
100271,708,0.113,0.1648,0,80900.0,7.8,28261.4,20209.27,3690.15,Credit Card,0,0,0,0,0,Low Indicator,28261.4,True,True,True
100272,626,0.164,0.1666,0,65600.0,0.2,58661.79,11843.55,1578.68,Credit Card,0,0,0,0,0,Low Indicator,58661.79,True,True,True
100273,739,0.102,0.1949,0,33400.0,0.0,53621.56,8338.02,1233.11,Credit Card,0,0,0,0,0,Low Indicator,53621.56,True,True,True
100274,588,0.246,0.2315,0,48600.0,3.9,20547.33,23106.55,776.86,Credit Card,0,0,0,0,0,Low Indicator,20547.33,True,True,True
100275,550,0.279,0.2668,0,121800.0,5.4,66989.95,47822.31,4035.43,Personal Loan,0,0,0,1,1,Moderate Indicator,66989.95,True,True,False
100276,689,0.264,0.1681,0,54100.0,17.6,30794.02,35138.76,927.64,Credit Card,0,0,0,0,0,Low Indicator,30794.02,True,True,True
100277,662,0.181,0.2556,0,95700.0,1.7,70366.73,30904.78,3750.88,Personal Loan,0,0,0,0,0,Low Indicator,70366.73,True,True,True
100278,555,0.231,0.0978,0,128600.0,4.5,49223.11,66192.82,3310.38,Personal Loan,0,0,0,1,1,Moderate Indicator,49223.11,True,True,False
100279,727,0.286,0.2904,0,39400.0,4.1,33746.53,17919.75,761.36,Credit Card,0,0,0,0,0,Low Indicator,33746.53,True,True,True
100280,713,0.252,0.2087,0,50900.0,7.1,83327.69,39987.02,878.17,Personal Loan,0,0,0,0,0,Low Indicator,83327.69,True,True,True
100281,573,0.377,0.1727,0,26900.0,1.7,29667.1,21522.28,371.95,Credit Card,0,0,0,1,1,Moderate Indicator,29667.1,True,True,False
100282,650,0.242,0.1326,0,33400.0,15.8,15769.37,8911.31,536.3,Credit Card,0,0,0,0,0,Low Indicator,15769.37,True,True,True
100283,626,0.238,0.2654,0,71200.0,31.5,67472.88,25550.64,2380.65,Credit Card,0,0,0,0,0,Low Indicator,67472.88,True,True,True
100284,549,0.272,0.2416,0,51400.0,13.0,32255.72,17098.25,778.79,Personal Loan,0,0,0,1,1,Moderate Indicator,32255.72,True,True,False
100285,606,0.061,0.1848,0,42000.0,7.3,13997.13,5664.38,1771.34,Credit Card,0,0,0,0,0,Low Indicator,13997.13,True,True,True
100286,727,0.018,0.1402,0,162400.0,6.7,27178.31,9710.52,8490.03,Credit Card,0,0,0,0,0,Low Indicator,27178.31,True,True,True
100287,737,0.208,0.1799,0,48100.0,8.3,55400.47,18548.39,790.72,Credit Line,0,0,0,0,0,Low Indicator,55400.47,True,True,True
100288,620,0.328,0.258,0,16600.0,0.0,101447.74,18927.41,108.98,Credit Card,0,0,0,0,0,Low Indicator,101447.74,True,True,True
100289,570,0.164,0.1964,0,35900.0,1.6,28228.06,11345.28,1328.02,Personal Loan,0,0,0,1,1,Moderate Indicator,28228.06,True,True,False
100290,579,0.205,0.1504,0,58600.0,13.2,105921.55,22312.35,2287.98,Personal Loan,0,0,0,1,1,Moderate Indicator,105921.55,True,True,False
100291,607,0.313,0.1096,0,63100.0,6.4,114164.16,28816.66,649.03,Credit Line,0,0,0,0,0,Low Indicator,114164.16,True,True,True
100292,725,0.263,0.1728,0,39200.0,0.5,104816.71,21711.78,304.8,Credit Line,0,0,0,0,0,Low Indicator,104816.71,True,True,True
100293,632,0.237,0.2334,0,37900.0,4.1,83590.08,10798.3,1000.11,Credit Line,0,0,0,0,0,Low Indicator,83590.08,True,True,True
100294,706,0.323,0.3131,0,39200.0,3.6,104289.31,21444.79,323.26,Credit Card,0,0,0,0,0,Low Indicator,104289.31,True,True,True
100295,637,0.282,0.0747,0,59800.0,0.0,64270.32,16215.12,1822.16,Personal Loan,0,0,0,0,0,Low Indicator,64270.32,True,True,True
100296,647,0.141,0.152,0,101000.0,2.7,73653.78,31471.87,3998.62,Personal Loan,0,0,0,0,0,Low Indicator,73653.78,True,True,True
100297,718,0.241,0.2391,0,29500.0,0.0,81886.49,24786.12,1012.29,Credit Card,0,0,0,0,0,Low Indicator,81886.49,True,True,True
100298,645,0.149,0.2043,0,34600.0,0.0,56310.96,14384.03,826.57,Credit Card,0,0,0,0,0,Low Indicator,56310.96,True,True,True
100299,670,0.176,0.2069,0,57700.0,0.1,18030.08,17521.22,1554.02,Credit Line,0,0,0,0,0,Low Indicator,18030.08,True,True,True
100300,623,0.245,0.1813,0,23400.0,0.0,79478.42,6890.14,482.24,Credit Card,0,0,0,0,0,Low Indicator,79478.42,True,True,True
100301,742,0.184,0.1427,0,75800.0,0.6,34213.67,12999.08,3017.12,Credit Card,0,0,0,0,0,Low Indicator,34213.67,True,True,True
100302,586,0.241,0.2579,0,25600.0,11.1,52610.3,10172.28,891.46,Credit Card,0,0,0,0,0,Low Indicator,52610.3,True,True,True
100303,674,0.193,0.226,0,64200.0,22.3,39538.15,28153.8,1844.08,Credit Card,0,0,0,0,0,Low Indicator,39538.15,True,True,True
100304,657,0.303,0.2347,0,89100.0,3.7,109567.54,22114.42,1788.63,Personal Loan,0,0,0,0,0,Low Indicator,109567.54,True,True,True
100305,673,0.128,0.3482,0,37000.0,5.3,54778.61,11816.91,1351.44,Credit Card,0,0,0,0,0,Low Indicator,54778.61,True,True,True
100306,669,0.143,0.29,0,44600.0,17.9,35160.49,20049.07,1162.33,Personal Loan,0,0,0,0,0,Low Indicator,35160.49,True,True,True
100307,687,0.368,0.3796,1,18600.0,8.3,104075.33,21920.87,226.7,Personal Loan,0,0,0,0,0,Low Indicator,104075.33,True,True,True
100308,563,0.389,0.3406,0,20000.0,0.0,103739.15,20335.48,67.69,Credit Card,0,0,0,1,1,Moderate Indicator,103739.15,True,True,False
100309,622,0.273,0.2836,0,119000.0,3.3,66911.57,43094.82,1443.75,Personal Loan,0,0,0,0,0,Low Indicator,66911.57,True,True,True
100310,606,0.139,0.1697,0,22700.0,8.2,12088.99,4829.85,894.39,Credit Card,0,0,0,0,0,Low Indicator,12088.99,True,True,True
100311,743,0.093,0.0888,0,20600.0,0.0,79469.84,4197.32,514.26,Personal Loan,0,0,0,0,0,Low Indicator,79469.84,True,True,True
100312,690,0.133,0.267,0,103900.0,8.3,20409.48,37720.58,3362.67,Credit Line,0,0,0,0,0,Low Indicator,20409.48,True,True,True
100313,665,0.221,0.2151,0,48800.0,0.4,32700.99,13737.22,1309.39,Credit Card,0,0,0,0,0,Low Indicator,32700.99,True,True,True
100314,717,0.201,0.2823,0,39900.0,4.3,84864.25,15304.83,766.98,Personal Loan,0,0,0,0,0,Low Indicator,84864.25,True,True,True
100315,666,0.232,0.2851,0,57900.0,1.2,60764.15,20335.33,843.16,Credit Card,0,0,0,0,0,Low Indicator,60764.15,True,True,True
100316,609,0.347,0.1341,0,40900.0,8.0,78632.43,16835.82,1232.96,Credit Card,0,0,0,0,0,Low Indicator,78632.43,True,True,True
100317,617,0.093,0.2281,0,40100.0,4.2,13390.38,10340.49,1812.19,Personal Loan,0,0,0,0,0,Low Indicator,13390.38,True,True,True
100318,645,0.126,0.3265,0,59500.0,6.4,37611.94,14627.21,1426.57,Credit Card,0,0,0,0,0,Low Indicator,37611.94,True,True,True
100319,627,0.373,0.2476,0,43900.0,7.7,56651.71,26348.32,574.19,Credit Card,0,0,0,0,0,Low Indicator,56651.71,True,True,True
100320,566,0.22,0.2438,0,61300.0,1.1,58237.97,40856.15,898.1,Credit Card,0,0,0,1,1,Moderate Indicator,58237.97,True,True,False
100321,618,0.075,0.2558,0,126600.0,4.8,31402.44,21625.99,5368.39,Credit Card,0,0,0,0,0,Low Indicator,31402.44,True,True,True
100322,708,0.219,0.0987,0,77500.0,9.1,20825.87,29058.85,989.52,Personal Loan,0,0,0,0,0,Low Indicator,20825.87,True,True,True
100323,593,0.289,0.0739,0,61900.0,11.7,87929.21,30885.41,1453.92,Credit Card,0,0,0,0,0,Low Indicator,87929.21,True,True,True
100324,622,0.234,0.2079,0,48000.0,22.3,109457.27,16253.69,629.82,Credit Card,0,0,0,0,0,Low Indicator,109457.27,True,True,True
100325,741,0.025,0.0323,0,27100.0,8.2,13585.44,1447.5,906.55,Credit Card,0,0,0,0,0,Low Indicator,13585.44,True,True,True
100326,761,0.188,0.3142,0,51600.0,0.0,112385.28,16987.15,691.6,Personal Loan,0,0,0,0,0,Low Indicator,112385.28,True,True,True
100327,666,0.124,0.2561,0,25600.0,0.0,31297.44,7250.92,1130.42,Credit Card,0,0,0,0,0,Low Indicator,31297.44,True,True,True
100328,664,0.305,0.3457,0,35100.0,1.8,81263.67,29111.35,665.8,Credit Card,0,0,0,0,0,Low Indicator,81263.67,True,True,True
100329,716,0.165,0.196,0,27900.0,12.4,103584.81,9441.52,999.15,Credit Card,0,0,0,0,0,Low Indicator,103584.81,True,True,True
100330,630,0.07,0.2608,0,56500.0,9.1,59791.88,10967.48,1605.23,Credit Card,0,0,0,0,0,Low Indicator,59791.88,True,True,True
100331,717,0.336,0.2583,0,57200.0,1.1,111777.72,52644.92,1247.78,Credit Line,0,0,0,0,0,Low Indicator,111777.72,True,True,True
100332,625,0.26,0.2601,0,40400.0,11.4,18740.17,22879.04,989.54,Credit Card,0,0,0,0,0,Low Indicator,18740.17,True,True,True
100333,655,0.273,0.4034,0,78100.0,10.7,92539.13,55863.37,2192.2,Credit Card,0,0,0,0,0,Low Indicator,92539.13,True,True,True
100334,662,0.208,0.1121,0,61500.0,15.5,62981.17,12109.35,1443.5,Personal Loan,0,0,0,0,0,Low Indicator,62981.17,True,True,True
100335,669,0.169,0.3397,0,34200.0,13.9,82347.93,11657.56,823.81,Credit Card,0,0,0,0,0,Low Indicator,82347.93,True,True,True
100336,610,0.173,0.0518,0,26100.0,2.4,78771.27,8943.28,1055.02,Credit Card,0,0,0,0,0,Low Indicator,78771.27,True,True,True
100337,689,0.17,0.1998,0,50100.0,4.3,107165.39,11842.57,1179.4,Credit Card,0,0,0,0,0,Low Indicator,107165.39,True,True,True
100338,612,0.353,0.3008,0,42800.0,9.8,32234.65,31840.9,1180.52,Credit Card,0,0,0,0,0,Low Indicator,32234.65,True,True,True
100339,752,0.0,0.1106,0,22800.0,8.8,105119.6,1268.86,695.45,Personal Loan,0,0,0,0,0,Low Indicator,105119.6,True,True,True
100340,654,0.257,0.2501,0,78800.0,9.9,87783.43,30932.44,1111.01,Personal Loan,0,0,0,0,0,Low Indicator,87783.43,True,True,True
100341,641,0.201,0.2399,0,91900.0,1.6,26381.71,40584.73,3320.27,Credit Line,0,0,0,0,0,Low Indicator,26381.71,True,True,True
100342,645,0.35,0.3047,0,34100.0,9.5,29698.32,24024.36,720.09,Personal Loan,0,0,0,0,0,Low Indicator,29698.32,True,True,True
100343,747,0.297,0.2232,0,44000.0,0.6,14927.27,17462.38,768.47,Credit Card,0,0,0,0,0,Low Indicator,14927.27,True,True,True
100344,702,0.176,0.1485,0,22300.0,0.0,15186.56,6456.62,431.95,Credit Card,0,0,0,0,0,Low Indicator,15186.56,True,True,True
100345,721,0.288,0.2515,0,31800.0,0.3,103996.83,21599.99,199.71,Credit Card,0,0,0,0,0,Low Indicator,103996.83,True,True,True
100346,643,0.324,0.2215,0,80500.0,3.6,38796.56,63696.11,1440.91,Credit Line,0,0,0,0,0,Low Indicator,38796.56,True,True,True
100347,576,0.189,0.209,0,28600.0,0.0,17044.23,12073.32,814.77,Personal Loan,0,0,0,1,1,Moderate Indicator,17044.23,True,True,False
100348,720,0.098,0.1547,0,79600.0,4.4,63408.25,15466.03,3592.5,Credit Card,0,0,0,0,0,Low Indicator,63408.25,True,True,True
100349,744,0.257,0.2432,0,50900.0,7.5,57780.34,29081.63,1363.32,Personal Loan,0,0,0,0,0,Low Indicator,57780.34,True,True,True
100350,683,0.251,0.1769,0,74300.0,0.2,109766.78,41539.5,691.49,Personal Loan,0,0,0,0,0,Low Indicator,109766.78,True,True,True
100351,639,0.125,0.1493,0,41700.0,1.8,105498.94,10335.42,838.13,Credit Line,0,0,0,0,0,Low Indicator,105498.94,True,True,True
100352,681,0.068,0.0817,0,32100.0,1.0,17119.7,4673.44,1309.34,Personal Loan,0,0,0,0,0,Low Indicator,17119.7,True,True,True
100353,542,0.269,0.2433,0,68600.0,1.2,21044.68,23007.67,2057.61,Credit Card,0,0,0,1,1,Moderate Indicator,21044.68,True,True,False
100354,731,0.182,0.1326,0,31400.0,5.2,14024.22,12176.08,790.01,Credit Card,0,0,0,0,0,Low Indicator,14024.22,True,True,True
100355,661,0.155,0.2213,0,38200.0,0.4,18168.24,16224.59,1224.85,Credit Card,0,0,0,0,0,Low Indicator,18168.24,True,True,True
100356,577,0.134,0.2717,0,60200.0,7.3,61382.69,12155.32,1534.0,Credit Card,0,0,0,1,1,Moderate Indicator,61382.69,True,True,False
100357,711,0.235,0.3459,0,44500.0,1.6,32834.35,19546.78,845.95,Credit Line,0,0,0,0,0,Low Indicator,32834.35,True,True,True
100358,563,0.423,0.2681,0,78500.0,19.3,35482.64,69514.13,582.1,Credit Card,0,0,0,1,1,Moderate Indicator,35482.64,True,True,False
